"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","typeStatus","infraspecificEpithet"
"202","2016-12-19 13:51:20-02","PERD","PERD","715","S","Plantae",NA,NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Pivari, MO; Costa, FM; Oliveira, VB","1201","2009","02","03",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Areia Branca","-42.476667","-19.664722","-42.476667","-19.664722",NA,"Erva emergente, ca. 0,3m prof. Inflorescência verde.",NA,NA,"Pivari, MO","2009","02","03",NA,NA,"249","249",NA,NA
"203","2018-12-17 10:18:18-02","PERD","PERD","968","S","Plantae",NA,NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Pivari, MO; Oliveira, VB; Magalhães, HGC","1414","2009","08","27",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa sem nome","-42.441667","-19.685","-42.441667","-19.685",NA,"Erva anfíbia. Inflorescências verdes.",NA,NA,"Pivari, MO","2009","08","27",NA,NA,"258","258",NA,NA
"204","2016-12-19 13:51:32-02","PERD","PERD","847","S","Plantae",NA,NA,"Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.","Pivari, MO; Oliveira, VB; Costa, FM; Tavares, GS","1301","2009","05","19",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa da Linguiça","-42.491944","-19.555833","-42.491944","-19.555833",NA,"Arbusto, ca. 1m alt., sobre ilha flutuante. Frutos castanhos.",NA,NA,"Pivari, MO","2009","05","19",NA,NA,"221","221",NA,NA
"205","2018-12-17 10:18:18-02","PERD","PERD","996","S","Plantae",NA,NA,"Poaceae","Hymenachne","amplexicaulis","Hymenachne amplexicaulis","(Rudge) Nees","Pivari, MO; Oliveira, VB; Cortat, R","1256","2009","04","17",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa do Gancho","-42.426389","-19.675","-42.426389","-19.675",NA,"Erva emergente, ca. 0,3m prof. Inflorescência esverdeada.",NA,NA,"Pivari, MO","2009","04","17",NA,NA,"236","236",NA,NA
"206","2016-12-19 13:51:32-02","PERD","PERD","736","S","Plantae",NA,NA,"Poaceae","Hymenachne","amplexicaulis","Hymenachne amplexicaulis","(Rudge) Nees","Pivari, MO; Costa, FM; Oliveira, VB","1186","2009","02","03",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Areia Branca","-42.476667","-19.664722","-42.476667","-19.664722",NA,"Erva emergente, ca. 0,3m prof. Inflorescência verde.",NA,NA,"Pivari, MO","2009","02","03",NA,NA,"249","249",NA,NA
"207","2016-12-19 13:51:32-02","PERD","PERD","734","S","Plantae",NA,NA,"Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Pivari, MO; Oliveira, VB; Costa, FM; Tavares, GS","1302","2009","05","19",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa da Linguiça","-42.491944","-19.555833","-42.491944","-19.555833",NA,"Erva, ca. 2m alt., emergente, ca. 0,5m prof. Espiguetas castanhas.",NA,NA,"Pivari, MO","2009","05","19",NA,NA,"221","221",NA,NA
"208","2018-12-17 10:18:18-02","PERD","PERD","1002","S","Plantae",NA,NA,"Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Pivari, MO; Costa, FM; Oliveira, VB","1207","2009","02","03",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Areia Branca","-42.476667","-19.664722","-42.476667","-19.664722",NA,"Erva, ca. 2m alt., anfíbia. Inflorescência castanha.",NA,NA,"Pivari, MO","2009","02","03",NA,NA,"249","249",NA,NA
"209","2019-07-04 16:57:25-03","PERD","PERD","1138","S","Plantae",NA,NA,"Lamiaceae","Hyptis",NA,"Hyptis",NA,"Pivari, MOD; Costa, FM; Oliveira, VB","1215","2009","02","03",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Areia Branca","-42.3161010742188","-19.8288993835449",NA,NA,NA,"Arbusto, ca. 1,2m alt., emergente, ca. 0,3m prof. Flores brancas, frutos castanhos.",NA,NA,NA,NA,NA,NA,"39343","auto","249","249",NA,NA
"210","2019-07-04 16:57:25-03","PERD","PERD","1133","S","Plantae",NA,NA,"Lamiaceae","Hyptis",NA,"Hyptis",NA,"Pivari, MOD; Costa, FM; Oliveira, VB","1185","2009","02","03",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Areia Branca","-42.3161010742188","-19.8288993835449",NA,NA,NA,"Arbusto emergente, ca. 0,3m prof., Face abaxial das folhas roxas, flores rosas.",NA,NA,NA,NA,NA,NA,"39343","auto","249","249",NA,NA
"211","2019-07-04 16:57:25-03","PERD","PERD","1139","S","Plantae",NA,NA,"Lamiaceae","Hyptis","microphylla","Hyptis microphylla","Pohl ex Benth.","Pivari, MOD; Oliveira, VB; Cortat, R","1254","2009","04","17",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa do Gancho","-42.3161010742188","-19.8288993835449",NA,NA,NA,"Erva anfíbia. Inflorescência verde, flores brancas.",NA,NA,"Pivari, MO","2009","04","17","39343","auto","236","236",NA,NA
"212","2016-12-19 13:51:18-02","PERD","PERD","825","S","Plantae",NA,NA,"Aquifoliaceae","Ilex","affinis","Ilex affinis","Gardner","Pivari, MO; Oliveira, VB; Costa, FM; Tavares, GS","1306","2009","05","19",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa da Linguiça","-42.491944","-19.555833","-42.491944","-19.555833",NA,"Arvoreta, ca. 4m alt., em meio a ilha flutuante enraizada ao fundo da lagoa, ca. 1m prof. Folhas discolores, flores brancas.",NA,NA,"Pivari, MO","2009","05","19",NA,NA,"221","221",NA,NA
"213","2018-12-17 10:18:18-02","PERD","PERD","990","S","Plantae",NA,NA,"Gentianaceae","Irlbachia","alata","Irlbachia alata","(Aubl.) Maas","Pivari, MO; Oliveira, VB; Costa, FM; Tavares, GS","1307","2009","05","19",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa da Linguiça","-42.491944","-19.555833","-42.491944","-19.555833",NA,"Arbusto, ca. 1m alt., sobre ilha flutuante. Flores amarelas.",NA,NA,"Pivari, MO","2009","05","19",NA,NA,"221","221",NA,NA
"214","2018-12-17 10:18:18-02","PERD","PERD","1000","S","Plantae",NA,NA,"Onagraceae","Ludwigia",NA,"Ludwigia",NA,"Pivari, MO; Costa, FM; Oliveira, VB","1216","2009","02","03",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Areia Branca","-42.476667","-19.664722","-42.476667","-19.664722",NA,"Erva emergente, ca. 1,5m compr. Cálice e frutos imaturos verdes, corola rosa, frutos maduros castanhos.",NA,NA,NA,NA,NA,NA,NA,NA,"249","249",NA,NA
"215","2019-07-04 16:57:25-03","PERD","PERD","1148","S","Plantae",NA,NA,"Onagraceae","Ludwigia",NA,"Ludwigia",NA,"Pivari, MO; Oliveira, VB; Cortat, R","1244","2009","04","17",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa da Fazenda do Tito","-42.3161010742188","-19.8288993835449",NA,NA,NA,"Erva, ca. 0,7m alt., anfíbia. Flores amarelas, frutos castanhos.",NA,NA,NA,NA,NA,NA,"39343","auto","265","265",NA,NA
"216","2019-07-04 16:57:25-03","PERD","PERD","1134","S","Plantae",NA,NA,"Onagraceae","Ludwigia","decurrens","Ludwigia decurrens","Walter","Pivari, MOD; Costa, FM; Oliveira, VB","1190","2009","02","03",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Areia Branca","-42.3161010742188","-19.8288993835449",NA,NA,NA,"Erva emergente, ca. 0,3m prof. Alas do caule e frutos verdes, flores amarelas.",NA,NA,"Pivari, MO","2009","02","03","39343","auto","249","249",NA,NA
"217","2019-07-04 16:57:25-03","PERD","PERD","1135","S","Plantae",NA,NA,"Onagraceae","Ludwigia","lagunae","Ludwigia lagunae","(Morong.) H. Hara","Pivari, MOD; Costa, FM; Oliveira, VB","1194","2009","02","03",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Areia Branca","-42.3161010742188","-19.8288993835449",NA,NA,NA,"Arbusto, ca. 1,5m alt., emergente, ca. 0,4m prof. Flores amarelas, frutos imaturos verdes, maduros castanhos.",NA,NA,"Pivari, MO","2009","02","03","39343","auto","249","249",NA,NA
"218","2016-12-19 13:51:32-02","PERD","PERD","752","S","Plantae",NA,NA,"Onagraceae","Ludwigia","lagunae","Ludwigia lagunae","(Morong.) H. Hara","Pivari, MO; Oliveira, VB; Magalhães, HGC","1408","2009","08","27",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa da Fazenda do Tito","-42.438611","-19.670556","-42.438611","-19.670556",NA,"Arbusto anfíbio, ca. 1m alt. Pétalas amarelas, frutos castanhos, sementes laranjas.",NA,NA,"Pivari, MO","2009","08","27",NA,NA,"265","265",NA,NA
"219","2018-12-17 10:18:18-02","PERD","PERD","969","S","Plantae",NA,NA,"Onagraceae","Ludwigia","lagunae","Ludwigia lagunae","(Morong.) H. Hara","Pivari, MO; Oliveira, VB; Magalhães, HGC","1412","2009","08","27",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa sem nome","-42.441667","-19.685","-42.441667","-19.685",NA,"Erva anfíbia, ca. 0,8m alt. Pétalas amarelas, frutos castanhos.",NA,NA,"Pivari, MO","2009","08","27",NA,NA,"258","258",NA,NA
"220","2019-07-04 16:57:25-03","PERD","PERD","1136","S","Plantae",NA,NA,"Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","Pivari, MOD; Costa, FM; Oliveira, VB","1197","2009","02","03",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Areia Branca","-42.3161010742188","-19.8288993835449",NA,NA,NA,"Arbusto, ca. 0,8m compr., emergente, ca. 0,5m prof. Aerênquima branco na base da planta; flores amarelas, frutos castanhos.",NA,NA,"Pivari, MO","2009","02","03","39343","auto","249","249",NA,NA
"221","2019-07-04 16:57:25-03","PERD","PERD","1140","S","Plantae",NA,NA,"Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","Pivari, MOD; Oliveira, VB; Cortat, R","1255","2009","04","17",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa do Gancho","-42.3161010742188","-19.8288993835449",NA,NA,NA,"Erva, ca. 0,8m alt., emergente, ca. 0,3m prof. Flores amarelas, frutos vermelhos.",NA,NA,"Pivari, MO","2009","04","17","39343","auto","236","236",NA,NA
"222","2019-07-04 16:57:25-03","PERD","PERD","1141","S","Plantae",NA,NA,"Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","(Poir.) H.Hara","Pivari, MOD; Oliveira, VB; Costa, FM; Tavares, GS","1304","2009","05","19",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa da Linguiça","-42.3161010742188","-19.8288993835449",NA,NA,NA,"Arbusto, ca. 2,5m alt., sobre ilha flutuante. Flores amarelas, frutos castanhos.",NA,NA,"Pivari, MO","2009","05","19","39343","auto","221","221",NA,NA
"223","2019-07-04 16:57:25-03","PERD","PERD","1120","S","Plantae",NA,NA,"Onagraceae","Ludwigia","torulosa","Ludwigia torulosa","(Arn.) H. Hara","Pivari, MOD; Costa, FM; Oliveira, VB","1091","2008","10","26",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Juiz de Fora","-42.3161010742188","-19.8288993835449",NA,NA,NA,"Erva emergente, ca. 0,3m prof. Flores cremes.",NA,NA,"Pivari, MO","2008","10","26","39343","auto","250","250",NA,NA
"224","2016-12-19 13:51:32-02","PERD","PERD","751","S","Plantae",NA,NA,"Onagraceae","Ludwigia","torulosa","Ludwigia torulosa","(Arn.) H. Hara","Pivari, MO; Oliveira, VB; Cortat, R","1253","2009","04","17",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa do Gancho","-42.426389","-19.675","-42.426389","-19.675",NA,"Erva emergente, ca. 0,4m prof. Aerênquima branco na base do caule, flores cremes, frutos verdes.",NA,NA,"Pivari, MO","2009","04","17",NA,NA,"236","236",NA,NA
"225","2016-12-19 13:51:32-02","PERD","PERD","807","S","Plantae",NA,NA,"Melastomataceae","Miconia","chamissois","Miconia chamissois","Naudin","Pivari, MO; Oliveira, VB; Costa, FM; Tavares, GS","1305","2009","05","19",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa da Linguiça","-42.491944","-19.555833","-42.491944","-19.555833",NA,"Arbusto, ca. 3m alt., em meio a ilha flutuante enraizado ao fundo da lagoa, ca. 1m prof. Pétalas brancas, frutos avermelhados.",NA,NA,"Romero, R","2009","05","20",NA,NA,"221","221",NA,NA
"226","2016-12-19 13:51:32-02","PERD","PERD","745","S","Plantae",NA,NA,"Nymphaeaceae","Nymphaea","caerulea","Nymphaea caerulea","Savigny","Pivari, MO; Costa, FM; Oliveira, VB","1195","2009","02","03",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Areia Branca","-42.476667","-19.664722","-42.476667","-19.664722",NA,"Erva flutuante fixa, ca. 0,5m prof. Face abaxial das folhas e tépalas externas verdes com máculas roxas, internas azuis. Flores com forte odor.",NA,NA,"Pivari, MO","2009","02","03",NA,NA,"249","249",NA,NA
"227","2018-12-17 10:18:18-02","PERD","PERD","970","S","Plantae",NA,NA,"Nymphaeaceae","Nymphaea","caerulea","Nymphaea caerulea","Savigny","Pivari, MO; Oliveira, VB; Magalhães, HGC","1403","2009","08","27",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa da Fazenda do Tito","-42.438611","-19.670556","-42.438611","-19.670556",NA,"Erva flutuante fixa, ca. 0,4m prof. Face abaxial das folhas e sépalas verdes com máculas roxas, pétalas azuis.",NA,NA,"Pivari, MO","2009","08","27",NA,NA,"265","265",NA,NA
"228","2018-12-17 10:18:18-02","PERD","PERD","993","S","Plantae",NA,NA,"Nymphaeaceae","Nymphaea","caerulea","Nymphaea caerulea","Savigny","Pivari, MO; Oliveira, VB; Cortat, R","1265","2009","04","17",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa do Gancho","-42.426389","-19.675","-42.426389","-19.675",NA,"Erva flutuante fixa, ca. 0,5m prof. Face abaxial das folhas e tépalas externas verdes com máculas roxas, internas azuis.",NA,NA,"Pivari, MO","2009","04","17",NA,NA,"236","236",NA,NA
"229","2016-12-19 13:51:32-02","PERD","PERD","746","S","Plantae",NA,NA,"Nymphaeaceae","Nymphaea","rudgeana","Nymphaea rudgeana","G. Mey.","Pivari, MO; Costa, FM; Oliveira, VB","1178","2009","02","03",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Areia Branca","-42.476667","-19.664722","-42.476667","-19.664722",NA,"Erva flutuante fixa, ca. 1m prof. Folhas e tépalas externas vermelhas, tép. internas cremes.",NA,NA,"Pivari, MO","2009","02","03",NA,NA,"249","249",NA,NA
"230","2016-12-19 13:51:18-02","PERD","PERD","823","S","Plantae",NA,NA,"Apocynaceae","Oxypetalum","alpinum","Oxypetalum alpinum","(Vell.) Fontella & E.A. Schwarz","Pivari, MO; Oliveira, VB; Costa, FM; Tavares, GS","1316","2009","05","19",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa da Linguiça","-42.491944","-19.555833","-42.491944","-19.555833",NA,"Liana sobre ilha flutuante. Flores e látex brancos, frutos imaturos verdes.",NA,NA,"Pivari, MO","2009","10","28",NA,NA,"221","221",NA,NA
"231","2018-12-17 10:18:18-02","PERD","PERD","994","S","Plantae",NA,NA,"Poaceae","Paspalum","densum","Paspalum densum","Poir.","Pivari, MO; Oliveira, VB; Cortat, R","1260","2009","04","17",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa do Gancho","-42.426389","-19.675","-42.426389","-19.675",NA,"Erva em touceira, anfíbia. Inflorescência avermelhada.",NA,NA,"Pivari, MO","2009","04","17",NA,NA,"236","236",NA,NA
"232","2018-12-17 10:18:18-02","PERD","PERD","1003","S","Plantae",NA,NA,"Poaceae","Paspalum","densum","Paspalum densum","Poir.","Pivari, MO; Costa, FM; Oliveira, VB","1206","2009","02","03",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Areia Branca","-42.476667","-19.664722","-42.476667","-19.664722",NA,"Erva, ca. 1m alt., anfíbia. Espiguetas roxas.",NA,NA,"Pivari, MO","2009","02","03",NA,NA,"249","249",NA,NA
"233","2016-12-19 13:51:34-02","PERD","PERD","744","S","Plantae",NA,NA,"Pteridaceae","Pityrogramma","calomelanos","Pityrogramma calomelanos","(L.) Link","Pivari, MO; Costa, FM; Oliveira, VB","1182","2009","02","03",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Areia Branca","-42.476667","-19.664722","-42.476667","-19.664722",NA,"Erva emergente, ca. 0,2m prof. Face abaxial coberta por cera prateada, soros marrons.",NA,NA,"Pivari, MO","2009","02","03",NA,NA,"249","249",NA,NA
"234","2016-12-19 13:51:18-02","PERD","PERD","820","S","Plantae",NA,NA,"Asteraceae","Pluchea","sagittalis","Pluchea sagittalis","(Lam.) Cabrera","Pivari, MO; Costa, FM; Oliveira, VB","1213","2009","02","03",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Areia Branca","-42.476667","-19.664722","-42.476667","-19.664722",NA,"Erva emergente, ca. 0,2m prof. Flores cremes, aquênios castanhos.",NA,NA,"Pivari, MO","2009","02","03",NA,NA,"249","249",NA,NA
"235","2016-12-19 13:51:33-02","PERD","PERD","854","S","Plantae",NA,NA,"Polygonaceae","Polygonum","acuminatum","Polygonum acuminatum","Kunth","Pivari, MO; Oliveira, VB; Cortat, R","1246","2009","04","17",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa do Gancho","-42.426389","-19.675","-42.426389","-19.675",NA,"Erva ca. 1,2m alt., emergente, ca. 0,4m prof. Flores rosas.",NA,NA,"Pivari, MO","2009","04","17",NA,NA,"236","236",NA,NA
"236","2016-12-19 13:51:32-02","PERD","PERD","852","S","Plantae",NA,NA,"Polygonaceae","Polygonum","acuminatum","Polygonum acuminatum","Kunth","Pivari, MO; Costa, FM; Oliveira, VB","1210","2009","02","03",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Areia Branca","-42.476667","-19.664722","-42.476667","-19.664722",NA,"Erva emergente, ca. 0,5m prof. Flores brancas.",NA,NA,"Pivari, MO","2009","02","03",NA,NA,"249","249",NA,NA
"237","2018-12-17 10:18:18-02","PERD","PERD","999","S","Plantae",NA,NA,"Melastomataceae","Rhynchanthera","dichotoma","Rhynchanthera dichotoma","(Desr.) DC.","Pivari, MO; Oliveira, VB; Cortat, R","1245","2009","04","17",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa do Gancho","-42.426389","-19.675","-42.426389","-19.675",NA,"Arbusto ca. 1m alt., emergente, ca. 0,4m prof. Frutos castanhos.",NA,NA,"Pivari, MO","2009","04","17",NA,NA,"236","236",NA,NA
"238","2016-12-19 13:51:20-02","PERD","PERD","720","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Pivari, MO; Oliveira, VB; Costa, FM; Tavares, GS","1322","2009","05","19",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa da Linguiça","-42.491944","-19.555833","-42.491944","-19.555833",NA,"Erva, ca. 1m alt., emergente, ca. 0,3m prof. Espiguetas castanhas.",NA,NA,"Pivari, MO","2009","05","19",NA,NA,"221","221",NA,NA
"239","2018-12-17 10:18:18-02","PERD","PERD","967","S","Plantae",NA,NA,"Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Pivari, MO; Oliveira, VB; Magalhães, HGC","1415","2009","08","27",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa sem nome","-42.441667","-19.685","-42.441667","-19.685",NA,"Erva anfíbia. Inflorescências castanhas.",NA,NA,"Pivari, MO","2009","08","27",NA,NA,"258","258",NA,NA
"240","2019-07-04 16:57:25-03","PERD","PERD","1132","S","Plantae",NA,NA,"Poaceae","Sacciolepis","vilvoides","Sacciolepis vilvoides",NA,"Pivari, MOD; Costa, FM; Oliveira, VB","1183","2009","02","03",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Areia Branca","-42.3161010742188","-19.8288993835449",NA,NA,NA,"Erva emergente, ca. 0,3m prof. Inflorescência verde.",NA,NA,"Viana, PL","2009","04",NA,"39343","auto","249","249",NA,NA
"241","2016-12-19 13:51:20-02","PERD","PERD","718","S","Plantae",NA,NA,"Cyperaceae","Scleria",NA,"Scleria",NA,"Pivari, MO; Oliveira, VB; Costa, FM; Tavares, GS","1312","2009","05","19",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa da Linguiça","-42.491944","-19.555833","-42.491944","-19.555833",NA,"Erva sobre ilha flutuante. Sementes brancas.",NA,NA,NA,NA,NA,NA,NA,NA,"221","221",NA,NA
"242","2016-12-19 13:51:32-02","PERD","PERD","740","S","Plantae",NA,NA,"Plantaginaceae","Scoparia","dulcis","Scoparia dulcis","L.","Pivari, MO; Costa, FM; Oliveira, VB","1209","2009","02","03",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Areia Branca","-42.476667","-19.664722","-42.476667","-19.664722",NA,"Erva anfíbia. Frutos castanhos.",NA,NA,"Pivari, MO","2009","02","03",NA,NA,"249","249",NA,NA
"243","2016-12-19 13:51:32-02","PERD","PERD","726","S","Plantae",NA,NA,"Malvaceae","Sida","tuberculata","Sida tuberculata","R.E. Fries","Pivari, MO; Costa, FM; Oliveira, VB","1080","2008","10","26",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Juiz de Fora","-42.483889","-19.693333","-42.483889","-19.693333",NA,"Subarbusto, ca. 0,5m alt., anfíbio. Frutos castanhos.",NA,NA,"Pivari, MO","2008","10","26",NA,NA,"250","250",NA,NA
"244","2016-12-19 13:51:20-02","PERD","PERD","827","S","Plantae",NA,NA,"Bignoniaceae","Sparattosperma","leucanthum","Sparattosperma leucanthum","(Vell.) V.Schum.","Pivari, MO; Costa, FM; Oliveira, VB","1219","2009","02","03",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Areia Branca","-42.476667","-19.664722","-42.476667","-19.664722",NA,"Árvore, ca. 5m alt., em beira de estrada. Flores rosas.",NA,NA,"Stehman, JR","2009","10","15",NA,NA,"249","249",NA,NA
"245","2019-07-04 16:57:25-03","PERD","PERD","1137","S","Plantae",NA,NA,"Poaceae","Steinchisma","laxa","Steinchisma laxa","(Sw.) Zuloaga","Pivari, MOD; Costa, FM; Oliveira, VB","1208","2009","02","03",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Areia Branca","-42.3161010742188","-19.8288993835449",NA,NA,NA,"Erva emergente, ca. 0,2m prof. Inflorescência verde.",NA,NA,"Pivari, MO","2009","11","23","39343","auto","249","249",NA,NA
"246","2016-12-19 13:51:18-02","PERD","PERD","821","S","Plantae",NA,NA,"Anacardiaceae","Tapirira","guianensis","Tapirira guianensis","Aubl.","Pivari, MO; Oliveira, VB; Costa, FM; Tavares, GS","1318","2009","05","19",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa da Linguiça","-42.491944","-19.555833","-42.491944","-19.555833",NA,"Arvoreta, ca. 4m alt., em meio a ilha flutuante enraizada ao fundo da lagoa, ca. 1m prof. Flores amarelas.",NA,NA,"Pivari, MO","2009","05","19",NA,NA,"221","221",NA,NA
"247","2018-12-17 10:18:19-02","PERD","PERD","991","S","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.","Pivari, MO; Oliveira, VB; Costa, FM; Tavares, GS","1303","2009","05","19",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa da Linguiça","-42.491944","-19.555833","-42.491944","-19.555833",NA,"Erva sobre ilha flutuante. Soros castanhos.",NA,NA,"Pivari, MO","2009","05","19",NA,NA,"221","221",NA,NA
"248","2016-12-19 13:51:35-02","PERD","PERD","756","S","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","salzmannii","Thelypteris salzmannii","(Fee) C.V. Morton","Pivari, MO; Costa, FM; Oliveira, VB","1187","2009","02","03",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Areia Branca","-42.476667","-19.664722","-42.476667","-19.664722",NA,"Erva anfíbia. Soros verdes.",NA,NA,"Pivari, MO","2009","12","14",NA,NA,"249","249",NA,NA
"249","2016-12-19 13:51:32-02","PERD","PERD","741","S","Plantae",NA,NA,"Plantaginaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Pivari, MO; Costa, FM; Oliveira, VB","1214","2009","02","03",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Areia Branca","-42.476667","-19.664722","-42.476667","-19.664722",NA,"Erva emergente, ca. 0,3m prof. Ramos marrons, flores rosas.",NA,NA,"Pivari, MO","2009","02","03",NA,NA,"249","249",NA,NA
"250","2018-12-17 10:18:19-02","PERD","PERD","1031","S","Plantae",NA,NA,"Typhaceae","Typha","domingensis","Typha domingensis","Pers.","Pivari, MO; Costa, FM; Oliveira, VB","1108","2008","10","26",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Juiz de Fora","-42.483889","-19.693333","-42.483889","-19.693333",NA,"Erva, ca. 2m alt., emergente, ca. 0,2m prof. Flores masculinas vermelhas, frutos cremes.",NA,NA,"Pivari, MO","2008","10","26",NA,NA,"250","250",NA,NA
"251","2016-12-19 13:51:35-02","PERD","PERD","767","S","Plantae",NA,NA,"Typhaceae","Typha","domingensis","Typha domingensis","Pers.","Pivari, MO; Costa, FM; Oliveira, VB","1179","2009","02","03",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Areia Branca","-42.476667","-19.664722","-42.476667","-19.664722",NA,"Erva, ca. 2,5m alt., emergente, ca. 0,5m prof. Inflorescência masculina vermelha, frutos cremes.",NA,NA,"Pivari, MO","2009","02","03",NA,NA,"249","249",NA,NA
"252","2016-12-19 13:51:32-02","PERD","PERD","848","S","Plantae",NA,NA,"Malvaceae","Urena","lobata","Urena lobata","L.","Pivari, MO; Oliveira, VB; Magalhães, HGC","1407","2009","08","27",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa da Fazenda do Tito","-42.438611","-19.670556","-42.438611","-19.670556",NA,"Arbusto anfíbio, ca. 1m alt. Frutos castanhos.",NA,NA,"Pivari, MO","2009","08","27",NA,NA,"265","265",NA,NA
"253","2016-12-19 13:51:32-02","PERD","PERD","843","S","Plantae",NA,NA,"Malvaceae","Urena","lobata","Urena lobata","L.","Pivari, MO; Costa, FM; Oliveira, VB","1079","2008","10","26",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Juiz de Fora","-42.483889","-19.693333","-42.483889","-19.693333",NA,"Subarbusto, ca. 1m alt., anfíbio. Frutos castanhos.",NA,NA,"Pivari, MO","2008","10","26",NA,NA,"250","250",NA,NA
