"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","identifiedBy","yearIdentified","recordNumber","year","month","day","continentOcean","locality","verbatimLongitude","verbatimLatitude","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","monthIdentified","dayIdentified","previousCatalogNumber"
"650","2019-10-02 14:56:02-03","UFMG","BHCB","18078","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Malpighiaceae","Byrsonima","variabilis","Byrsonima variabilis","A.Juss.","Stehmann, JR","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,NA,"auto",NA,NA,"s.n.","1990","05","27","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2019-10-02 14:56:02-03","UFMG","BHCB","18078","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Malpighiaceae","Byrsonima","variabilis","Byrsonima variabilis","A.Juss.","Stehmann, JR","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,NA,"auto",NA,NA,"s.n.","1990","05","27","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2019-10-02 14:52:44-03","UFMG","BHCB","28611","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Ericaceae","Agarista","coriifolia","Agarista coriifolia","(Thunb.) Hook. ex Nied.",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,NA,"auto",NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2019-10-02 14:52:44-03","UFMG","BHCB","28611","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Ericaceae","Agarista","coriifolia","Agarista coriifolia","(Thunb.) Hook. ex Nied.",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,NA,"auto",NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2019-10-02 15:00:05-03","UFMG","BHCB","28583","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,NA,"auto",NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2019-10-02 15:00:05-03","UFMG","BHCB","28583","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,NA,"auto",NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2019-10-02 15:00:05-03","UFMG","BHCB","28584","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,NA,"auto",NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2019-10-02 15:00:05-03","UFMG","BHCB","28584","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Myrtaceae","Eugenia","hiemalis","Eugenia hiemalis","Cambess.",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,NA,"auto",NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2019-10-02 15:00:21-03","UFMG","BHCB","28585","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Myrtaceae","Myrcia",NA,"Myrcia","DC.",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,NA,"auto",NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2019-10-02 15:00:21-03","UFMG","BHCB","28585","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Myrtaceae","Myrcia",NA,"Myrcia","DC.",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,NA,"auto",NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2019-10-02 15:04:50-03","UFMG","BHCB","28606","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Urticaceae","Cecropia","pachystachya","Cecropia pachystachya","Trécul",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,NA,"auto",NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2019-10-02 14:55:28-03","UFMG","BHCB","18001","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Lauraceae","Ocotea","tristis","Ocotea tristis","(Nees & Mart.) Mez","Stehmann, JR","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,NA,"auto",NA,NA,"s.n.","1990","05","27","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2019-10-02 14:55:28-03","UFMG","BHCB","18001","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Lauraceae","Ocotea","tristis","Ocotea tristis","(Nees & Mart.) Mez","Stehmann, JR","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,NA,"auto",NA,NA,"s.n.","1990","05","27","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2019-10-02 15:04:50-03","UFMG","BHCB","21061","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Urticaceae","Cecropia","pachystachya","Cecropia pachystachya","Trécul","Stehmann, JR; Sobral, M","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,NA,"auto",NA,NA,"s.n.","1992","08","08","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2019-10-02 15:04:50-03","UFMG","BHCB","21061","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Urticaceae","Cecropia","pachystachya","Cecropia pachystachya","Trécul","Stehmann, JR; Sobral, M","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,NA,"auto",NA,NA,"s.n.","1992","08","08","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2019-10-02 14:50:40-03","UFMG","BHCB","18005","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Asteraceae","Piptolepis","ericoides","Piptolepis ericoides","Sch.Bip.","Stehmann, JR","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Subarbustivo, ca. 0,6 m. Flores rosadas/ lilás.; Campo rupestre.","auto",NA,"1995","s.n.","1990","05","27","Southern America",NA,NA,NA,NA,"BHCB049933",NA,NA,NA,NA,NA,"11",NA,NA
"666","2019-10-02 14:53:19-03","UFMG","BHCB","190162","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Euphorbiaceae","Microstachys","daphnoides","Microstachys daphnoides","(Mart.) Müll.Arg.","Quaresma, AS; Oliveira, CT","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Campo rupestre quartizítico.","auto",NA,"2017","558","2017","05",NA,"Southern America",NA,NA,NA,NA,"BHCB190162",NA,NA,NA,NA,NA,"07","05",NA
"667","2020-01-27 19:00:16-03","UFMG","BHCB","21064","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Melastomataceae","Tibouchina",NA,"Tibouchina","A.Juss.","Stehmann, JR","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,NA,"auto",NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2020-01-27 19:00:16-03","UFMG","BHCB","21060","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Melastomataceae","Tibouchina",NA,"Tibouchina","A.Juss.","Stehmann, JR; Sobral, M","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,NA,"auto",NA,NA,"s.n.","1992","08","08","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2019-10-02 15:00:25-03","UFMG","BHCB","141942","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Myrtaceae","Myrcia","eriocalyx","Myrcia eriocalyx","DC.","Santos, MF; Borges, LM","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"População numerosa. Arbusto com ramificação densa, 1 m. Pilosidade ocre. Inflorescência e botões ocre-esverdeados.; Campo rupestre.","auto",NA,"2014","197","2007","12","17","Southern America","APA do Parque Nacional da Serra do Cipó, Distrito de Santana do Rio Preto (Cabeça de Boi). Alto da serra.",NA,NA,NA,"BHCB018037",NA,NA,NA,NA,NA,"09",NA,NA
"670","2019-10-02 14:52:59-03","UFMG","BHCB","137412","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.","Borges, LM; Santos, MF","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Arbusto ca. 1m. Flores amarelas. Folhas discolores. Pecíolo avermelhado. Sobre rochas.","auto",NA,NA,"272","2007","12","17","Southern America","APA do Parque Nacional da Serra do Cipó, Distrito de Santana do Rio Preto (Cabeça de Boi) .Serra do Cipó. Trilha para o alto da serra a partir da casa de José Fernandes, subindo à direita do córrego Cipó.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2019-10-02 15:00:20-03","UFMG","BHCB","141917","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Myrtaceae","Myrcia",NA,"Myrcia","DC.","Santos, MF; Borges, LM","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Arbusto, 1,5m. Hipanto e cálice verdes. Corola e estames alvos.","auto",NA,NA,"200","2007","12","17","Southern America","APA do Parque Nacional da Serra do Cipó, Distrito de Santana do Rio Preto (Cabeça de Boi). Subida para o alto da serra, a partir da casa de José Fernandes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2019-10-02 14:55:18-03","UFMG","BHCB","142468","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Lauraceae","Endlicheria","glomerata","Endlicheria glomerata","Mez","Santos, MF; Marques, JBC","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Arvoreta, 4m alt, pilosidade ocre, ramos jovens avermelhados, inflorescência avermelhada, flores velhas","auto",NA,"2008","379","2008","10","22","Southern America","Arvoreta, 4m alt, pilosidade ocre, ramos jovens avermelhados, inflorescência avermelhada, flores velhas",NA,NA,NA,"BHCB004933",NA,NA,NA,NA,NA,NA,NA,NA
"673","2019-10-02 15:06:44-03","UFMG","BHCB","126873","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Eriocaulaceae","Comanthera","cipoensis","Comanthera cipoensis","(Silveira) L.R.Parra & Giul.","Echternacht, LA; Bastos, TV","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Brácteas involucrais internas creme, externas amareladas.; Brácteas involucrais internas creme, externas amareladas.; Campo rupestre perturbado, com sinais recentes de queimada. Solo arenoso, pedregoso, quartzitico, seco.","auto",NA,"2011","1741","2008","07","08","Southern America","Cabeça de boi, Estrada Cabeça de Boi - Itambé do Mato Dentro, ca. 4km depois de Cabeça de Boi.",NA,NA,NA,"BHCB003764",NA,NA,NA,NA,NA,NA,NA,NA
"674","2019-10-02 14:51:16-03","UFMG","BHCB","109674","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Bignoniaceae","Adenocalymma","comosum","Adenocalymma comosum","(Cham.) DC.","Gontijo, FD","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Cipó, flores verde amareladas","auto",NA,"2014","12","2007","06","09","Southern America","Caminho para Cachoeira do Chiquinho, ca. 7 km de Cabeça de Boi (Santana do Rio Preto)",NA,NA,NA,"BHCB018409",NA,NA,NA,NA,NA,"08",NA,NA
"675","2019-10-02 14:49:58-03","UFMG","BHCB","28610","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Asteraceae","Eremanthus","crotonoides","Eremanthus crotonoides","(DC.) Sch.Bip.","Stehmann, JR; Sobral, M","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Campo rupestre. Formação arbustiva. Capítulos com flores rosadas.","auto",NA,NA,"1131","1992","08","08","Southern America","Canta Galo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2019-10-02 14:49:57-03","UFMG","BHCB","37570","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Asteraceae","Elephantopus","riparius","Elephantopus riparius","Gardner","Stehmann, JR; Sobral, M","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Margem de rio. Herbáceo.","auto",NA,NA,"1113","1992","08","08","Southern America","Canta Galo. Rio Preto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2019-10-02 15:04:50-03","UFMG","BHCB","139326","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Urticaceae","Cecropia","pachystachya","Cecropia pachystachya","Trécul","Santos, MF; Martins, EG","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Árvore 6 m.","auto",NA,"2008","160","2007","08","24","Southern America","Distrito de Santana do Rio Preto (Cabeça de Boi)",NA,NA,NA,"BHCB003984",NA,NA,NA,NA,NA,NA,NA,NA
"678","2019-10-02 14:54:44-03","UFMG","BHCB","28575","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Fabaceae","Swartzia","multijuga","Swartzia multijuga","Vogel","Stehmann, JR; Sobral, M","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Árvore cauliflora. Flores com pétalas branco ou amarelo-claras.","auto",NA,"2007","1132","1992","08","08","Southern America","Serra da Cabeça de Boi, Próximo à área cultivada.",NA,NA,NA,"BHCB039436",NA,NA,NA,NA,NA,"08",NA,NA
"679","2019-10-02 14:52:11-03","UFMG","BHCB","142450","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Chrysobalanaceae","Licania","kunthiana","Licania kunthiana","Hook.f.","Santos, MF; Marques, JBC","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Árvore, 6m alt, ramos escurecidos, pecíolo levemente vináceo, folha discolor, face adaxial verde-brilhante, face abaxial alvo esverdeada, inflorescência com ráquis verde, cálice e frutos imaturos verdes","auto",NA,"2008","399","2008","10","24","Southern America","Distrito de Santana do Rio Preto (Cabeça de Boi). APA do Parque Nacional da Serra do Cipó. Borda da clareira após subida de morro nas terras de José Agostinho",NA,NA,NA,"BHCB004936",NA,NA,NA,NA,NA,NA,NA,NA
"680","2019-10-02 14:49:00-03","UFMG","BHCB","142451","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus","(DC.) Decne. & Planch.","Santos, MF; Martins, EG","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Árvore, 4m, folhas com face adaxial verde-escura, face abaxial verde-clara, frutos marrons","auto",NA,"2008","179","2007","08","26","Southern America","Distrito de Santana do Rio Preto (Cabeça de Boi). APA do Parque Nacional da Serra do Cipó. Caminho para ponte sobre o Rio Preto, próximo ao vilarejo.",NA,NA,NA,"BHCB004937",NA,NA,NA,NA,NA,NA,NA,NA
"681","2019-10-02 14:55:20-03","UFMG","BHCB","142472","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Lauraceae","Licaria","guianensis","Licaria guianensis","Aubl.","Santos, MF; Serafim, H","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Árvore, 18m, odor de limão-rosa, ramos imaturos avermelhados, folhas com face adaxial brilhante, face abaxial levemente avermelhada","auto",NA,"2008","343","2008","03","17","Southern America","Distrito de Santana do Rio Preto (Cabeça de Boi). APA do Parque Nacional da Serra do Cipó. Interior da mata nas terras de José Agostinho.",NA,NA,NA,"BHCB004945",NA,NA,NA,NA,NA,NA,NA,NA
"682","2019-10-02 14:55:20-03","UFMG","BHCB","142474","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Lauraceae","Nectandra","nitidula","Nectandra nitidula","Nees","Santos, MF; Marques, JBC","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"árvore, 4m alt, odor na folha macerada, ramos esverdeados, folhas brilhantes, pétalas alvas","auto",NA,"2008","429","2008","10","25","Southern America","Distrito de Santana do Rio Preto (Cabeça de Boi). APA do Parque Nacional da Serra do Cipó. Margem do rio preto, estrada das posses, a ca. de 2km de sta. do Rio Preto.",NA,NA,NA,"BHCB004947",NA,NA,NA,NA,NA,NA,NA,NA
"683","2019-10-02 14:55:20-03","UFMG","BHCB","142470","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Lauraceae","Endlicheria","paniculata","Endlicheria paniculata","(Spreng.) J.F.Macbr.","Santos, MF; Marques, JBC","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Árvore, 8m alt, pilosidade ocre a avermelhada nos ramos, brotos vináceos, cúpula vermelha, frutos imaturos verdes, maduros negros","auto",NA,"2008","428","2008","10","25","Southern America","Distrito de Santana do Rio Preto (Cabeça de Boi). APA do Parque Nacional da Serra do Cipó. Margem do rio preto, estrada das posses, a ca. de 2Km de Sta do Rio Preto.",NA,NA,NA,"BHCB004932",NA,NA,NA,NA,NA,NA,NA,NA
"684","2019-10-02 14:55:20-03","UFMG","BHCB","142469","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Lauraceae","Endlicheria","paniculata","Endlicheria paniculata","(Spreng.) J.F.Macbr.","Santos, MF; Borges, LM","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Árvore, 5m, pilosidade ocre nos ramos, alva nas folhas, botões florais verdes, pétalas alvo-amareladas. Material prensado em álcool","auto",NA,"2008","213","2007","12","18","Southern America","Distrito de Santana do Rio Preto (Cabeça de Boi). APA do Parque Nacional da Serra do Cipó. Mata do Cachoeirão",NA,NA,NA,"BHCB004940",NA,NA,NA,NA,NA,NA,NA,NA
"685","2019-10-02 14:55:18-03","UFMG","BHCB","142463","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Santos, MF; Borges, LM","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Árvore, 10m, odorífera, pilosidade pardacenta, frutos coletados do chão, material prensado em álcool","auto",NA,"2008","209","2007","12","18","Southern America","Distrito de Santana do Rio Preto (Cabeça de Boi). APA do Parque Nacional da Serra do Cipó. Mata do Cachoeirão",NA,NA,NA,"BHCB004934",NA,NA,NA,NA,NA,NA,NA,NA
"686","2019-10-02 14:55:27-03","UFMG","BHCB","142455","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Lauraceae","Ocotea","pomaderroides","Ocotea pomaderroides","(Meisn.) Mez","Santos, MF; Marques, JBC","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"árvore, 10m alt, odor na folha macerada, ramos jovens ocre-esverdeados, folha com face adaxial verde-escura, brilhante, face abaxial, ocre esverdeada, inflorescência com pilosidade ocrácea, frutos imaturos verdes","auto",NA,"2008","414","2008","10","25","Southern America","Distrito de santana do rio preto (cabeça de boi) APA do parque nacional da serra do cipó, mata do cachoeirão, na borda",NA,NA,NA,"BHCB004942",NA,NA,NA,NA,NA,NA,NA,NA
"687","2019-10-02 14:55:18-03","UFMG","BHCB","142467","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Santos, MF; Marques, JBC","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"árvore, 20m alt, folha com face adaxial brilhante, abaxial ocre-esverdeada, inflorescência com pilosidade ocrácea, frutos imaturos verdes","auto",NA,"2008","412","2008","10","25","Southern America","Distrito de Santana do Rio Preto (Cabeça de Boi). APA do Parque Nacional da Serra do Cipó.Mata do cachoeirão, na borda",NA,NA,NA,"BHCB004944",NA,NA,NA,NA,NA,NA,NA,NA
"688","2019-10-02 14:55:20-03","UFMG","BHCB","142471","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Lauraceae","Licaria","guianensis","Licaria guianensis","Aubl.","Santos, MF; Serafim, H","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"árvore, 10m, odor amargo, ramos imaturos avermelhados. folhas discolores, face abaxial cúprea, frutos imaturos cúpreo-esverdeados, material prensado em álcool","auto",NA,"2008","225","2008","03","12","Southern America","Distrito de Santana do Rio Preto (Cabeça de Boi). APA do Parque Nacional da Serra do Cipó. Mata nas terras do Nem, parte alta",NA,NA,NA,"BHCB004931",NA,NA,NA,NA,NA,NA,NA,NA
"689","2019-10-02 14:55:20-03","UFMG","BHCB","142473","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Lauraceae","Nectandra","nitidula","Nectandra nitidula","Nees","Santos, MF; Martins, EG","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Árvore, 4,5m, odor na folha macerada e no ramo cortado, ramo esverdeado, folhas brilhantes na face adaxial, botão floral esverdeado, pétalas alvas, cálice verde","auto",NA,"2008","129","2007","08","23","Southern America","Distrito de Santana do Rio Preto (Cabeça de Boi). APA do Parque Nacional da Serra do Cipó. Na descida do Cruzeiro para o Rio Preto",NA,NA,NA,"BHCB004946",NA,NA,NA,NA,NA,NA,NA,NA
"690","2019-10-02 14:55:22-03","UFMG","BHCB","142475","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","Santos, MF; Borges, LM","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Árvore, 7m, odor na folhas e ramos, pilosidade avermelhada, botões florais rubro-esverdeados, material prensado em álcool","auto",NA,"2008","191","2007","12","17","Southern America","Distrito de Santana do Rio Preto (Cabeça de Boi). APA do Parque Nacional da Serra do Cipó. Subida para o alto da serra, a partir da casa de José Fernandes.",NA,NA,NA,"BHCB004948",NA,NA,NA,NA,NA,NA,NA,NA
"691","2019-10-02 14:55:30-03","UFMG","BHCB","142456","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán","Santos, MF; Marques, JBC","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Árvore, 7m, ramos imaturos vináceo-esverdeadoss, folhas com face adaxial brilhante, estéril","auto",NA,"2008","482","2008","10","22","Southern America","Distrito de Santana do rio preto (cabeça de boi). APA do Parque nacional da serra do cipó, terras de José Agostinho, na mata",NA,NA,NA,"BHCB004943",NA,NA,NA,NA,NA,NA,NA,NA
"692","2019-10-02 14:56:02-03","UFMG","BHCB","142454","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Malpighiaceae","Byrsonima","sericea","Byrsonima sericea","DC.","Santos, MF; Borges, LM","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708","22479",NA,"Árvore, 12m, botões florais creme-esverdeados, cálice creme-esverdeado, pétalas cremes passando a rubras, material prensado em álcool.","auto",NA,"2008","498","2007","12","15","Southern America","Distrito de Santana do Rio Preto (Cabeça de Boi). APA do Parque Nacional da Serra do Cipó. terras de José Agostinho, na mata.",NA,NA,NA,"BHCB004941",NA,NA,NA,NA,NA,NA,NA,NA
